loan_id,predicted_approval,default_probability,loan_amount,expected_loss_dollars,expected_loss_pct,risk_premium_basis_points,suggested_interest_rate,annual_interest_revenue,net_profit,risk_tier,approval_tier
12,1,0.5853322200784713,37800,15487.89054327635,0.40973255405492987,4097.325540549298,0.4597325540549298,17377.890543276346,1889.9999999999964,Near-Prime,High-Risk
13,1,0.5620328787634318,8838,3477.0726077578465,0.3934230151344022,3934.230151344022,0.4434230151344022,3918.9726077578466,441.9000000000001,Near-Prime,High-Risk
14,1,0.6193810035053519,89366,38746.12193148149,0.4335667024537463,4335.667024537463,0.4835667024537462,43214.42193148148,4468.299999999996,Near-Prime,High-Risk
15,0,0.3621380055613569,23698,6007.362519055125,0.2534966038929498,2534.966038929498,0.3034966038929498,7192.262519055124,1184.8999999999996,Near-Prime,Subprime
16,0,0.08922327665032995,96751,6042.70886743725,0.062456293655230956,624.5629365523096,0.11245629365523097,10880.258867437251,4837.550000000001,Prime,Prime
17,1,0.8265046664078957,17006,9838.876849852872,0.578553266485527,5785.53266485527,0.628553266485527,10689.176849852873,850.3000000000011,High-Risk,High-Risk
18,1,0.5904099936921854,17370,7178.795113303282,0.41328699558452975,4132.869955845297,0.46328699558452974,8047.295113303281,868.4999999999991,Near-Prime,High-Risk
19,0,0.275627396685434,114987,22185.4972238676,0.19293917767980379,1929.3917767980379,0.24293917767980377,27934.847223867597,5749.3499999999985,Prime,Near-Prime
20,1,0.7448857113610261,47492,24763.278542770495,0.5214199979527182,5214.199979527182,0.5714199979527183,27137.878542770493,2374.5999999999985,Subprime,High-Risk
21,1,0.7913299676615979,46646,25838.664370080023,0.5539309773631185,5539.309773631185,0.6039309773631185,28170.964370080026,2332.300000000003,Subprime,High-Risk
22,1,0.8382449753039569,13233,7764.747030738083,0.5867714827127698,5867.714827127698,0.6367714827127698,8426.397030738084,661.6500000000015,High-Risk,High-Risk
23,0,0.15921391126871542,198613,22135.366791169363,0.1114497378881008,1114.497378881008,0.1614497378881008,32066.016791169364,9930.650000000001,Prime,Near-Prime
24,1,0.7786644766304526,23801,12973.095245796982,0.5450651336413168,5450.651336413168,0.5950651336413169,14163.145245796983,1190.050000000001,Subprime,High-Risk
25,1,0.7121284791194383,11288,5626.9543906101535,0.4984899353836068,4984.899353836068,0.5484899353836068,6191.354390610153,564.3999999999996,Subprime,High-Risk
26,1,0.8054750009263411,172225,97106.05242417735,0.5638325006484387,5638.325006484387,0.6138325006484388,105717.30242417737,8611.250000000015,High-Risk,High-Risk
27,0,0.22085315411528555,23470,3628.3964689600266,0.1545972078806999,1545.972078806999,0.2045972078806999,4801.896468960027,1173.5000000000005,Prime,Near-Prime
28,0,0.33765251997674334,47753,11286.744550514597,0.23635676398372032,2363.5676398372034,0.28635676398372034,13674.394550514597,2387.6499999999996,Prime,Subprime
29,1,0.8234970243281979,77099,44443.55795507581,0.5764479170297385,5764.479170297385,0.6264479170297386,48298.50795507582,3854.9500000000044,High-Risk,High-Risk
30,1,0.6041749780057161,21253,8988.371565288839,0.4229224846040012,4229.224846040012,0.4729224846040012,10051.021565288838,1062.6499999999996,Near-Prime,High-Risk
31,0,0.33315385044827106,6385,1489.0311345785474,0.23320769531378974,2332.0769531378974,0.28320769531378975,1808.2811345785476,319.2500000000002,Prime,Subprime
32,1,0.7265862924095204,219260,111517.91733159802,0.5086104046866643,5086.104046866643,0.5586104046866643,122480.91733159803,10963.000000000015,Subprime,High-Risk
33,0,0.3220623506191123,163460,36851.01828254007,0.2254436454333786,2254.436454333786,0.2754436454333786,45024.01828254007,8173.0,Prime,Subprime
34,0,0.45522512002223947,25107,8000.535961878855,0.3186575840155676,3186.575840155676,0.3686575840155676,9255.885961878856,1255.3500000000004,Near-Prime,Subprime
35,1,0.8489430419670247,20489,12175.795790803659,0.5942601293769173,5942.601293769173,0.6442601293769173,13200.24579080366,1024.4500000000007,High-Risk,High-Risk
36,1,0.76295232124173,19349,10333.655124594363,0.534066624869211,5340.66624869211,0.584066624869211,11301.105124594364,967.4500000000007,Subprime,High-Risk
37,1,0.7593253425233062,8806,4680.633276382164,0.5315277397663143,5315.277397663142,0.5815277397663143,5120.933276382164,440.3000000000002,Subprime,High-Risk
38,1,0.8050245270299625,72343,40766.522551250004,0.5635171689209737,5635.1716892097365,0.6135171689209737,44383.672551250005,3617.1500000000015,High-Risk,High-Risk
39,1,0.534554681076969,13000,4864.4475978004175,0.3741882767538783,3741.882767538783,0.42418827675387827,5514.4475978004175,650.0,Near-Prime,High-Risk
40,1,0.7515153164561493,11268,5927.652210079523,0.5260607215193045,5260.607215193045,0.5760607215193045,6491.052210079523,563.4000000000005,Subprime,High-Risk
41,1,0.8268645928529977,11741,6795.752029280932,0.5788052149970984,5788.052149970984,0.6288052149970984,7382.802029280932,587.0500000000002,High-Risk,High-Risk
42,1,0.7048287677034559,28146,13886.677347047027,0.4933801373924191,4933.801373924191,0.5433801373924191,15293.977347047028,1407.300000000001,Subprime,High-Risk
43,0,0.18178613195893237,154241,19627.21234563438,0.12725029237125265,1272.5029237125266,0.17725029237125267,27339.262345634383,7712.050000000003,Prime,Near-Prime
44,0,0.40555884690191996,25028,7105.228774182877,0.28389119283134395,2838.9119283134396,0.33389119283134394,8356.628774182876,1251.3999999999996,Near-Prime,Subprime
45,0,0.27710057055561155,121556,23578.26586812054,0.19397039938892807,1939.7039938892808,0.24397039938892806,29656.06586812054,6077.799999999999,Prime,Near-Prime
46,0,0.2753778546428537,17462,3366.053668441458,0.19276449824999758,1927.6449824999759,0.24276449824999757,4239.153668441458,873.0999999999999,Prime,Near-Prime
47,0,0.37947196328580085,158346,42061.50724891739,0.2656303743000606,2656.303743000606,0.3156303743000606,49978.807248917394,7917.300000000003,Near-Prime,Subprime
48,0,0.16604837479778667,220089,25581.79453260905,0.11623386235845067,1162.3386235845066,0.16623386235845067,36586.244532609046,11004.449999999997,Prime,Near-Prime
49,0,0.22438936353488914,19563,3072.8103831831254,0.1570725544744224,1570.725544744224,0.2070725544744224,4050.9603831831255,978.1500000000001,Prime,Near-Prime
50,1,0.6711927668635377,31799,14940.281155445544,0.46983493680447636,4698.349368044764,0.5198349368044763,16530.231155445545,1589.9500000000007,Subprime,High-Risk
51,1,0.7904672136575059,29075,16087.98396596439,0.5533270495602541,5533.270495602542,0.6033270495602542,17541.73396596439,1453.7500000000018,Subprime,High-Risk
52,1,0.6131502523691237,37175,15955.702442275518,0.42920517665838653,4292.051766583865,0.4792051766583865,17814.45244227552,1858.7500000000018,Near-Prime,High-Risk
53,1,0.880760199915285,11845,7302.823197597585,0.6165321399406994,6165.321399406995,0.6665321399406995,7895.073197597585,592.25,High-Risk,High-Risk
54,1,0.6658520445253822,27457,12797.609710573392,0.4660964311677675,4660.964311677675,0.5160964311677675,14170.459710573392,1372.8500000000004,Near-Prime,High-Risk
55,1,0.8458334862261342,42937,25422.286678664062,0.5920834403582939,5920.834403582939,0.6420834403582939,27569.136678664065,2146.850000000002,High-Risk,High-Risk
56,1,0.7752055865403801,28755,15603.725648678039,0.542643910578266,5426.43910578266,0.592643910578266,17041.47564867804,1437.75,Subprime,High-Risk
57,1,0.812819365246493,23729,13501.173502553822,0.568973555672545,5689.735556725451,0.6189735556725451,14687.623502553823,1186.4500000000007,High-Risk,High-Risk
58,1,0.6217947519635426,40426,17595.67225001472,0.4352563263744798,4352.563263744798,0.4852563263744798,19616.97225001472,2021.300000000003,Near-Prime,High-Risk
59,1,0.569544731059141,22317,8897.370834132795,0.3986813117413987,3986.813117413987,0.4486813117413987,10013.220834132795,1115.8500000000004,Near-Prime,High-Risk
60,1,0.6725118937512184,28730,13524.886695230754,0.4707583256258529,4707.583256258529,0.5207583256258529,14961.386695230754,1436.5,Subprime,High-Risk
61,1,0.9121880199170493,31040,19820.021296757644,0.6385316139419345,6385.316139419345,0.6885316139419345,21372.021296757648,1552.0000000000036,High-Risk,High-Risk
62,1,0.9053994000255587,12140,7694.084101417197,0.633779580017891,6337.79580017891,0.6837795800178911,8301.084101417198,607.0000000000009,High-Risk,High-Risk
63,1,0.7894524668600473,18280,10101.833765941165,0.5526167268020331,5526.167268020331,0.6026167268020332,11015.833765941166,914.0000000000018,Subprime,High-Risk
64,0,0.16267971997539127,17773,2023.9146641858401,0.11387580398277387,1138.7580398277387,0.16387580398277388,2912.5646641858402,888.6500000000001,Prime,Near-Prime
65,0,0.27509561604441457,11547,2223.5703549253985,0.1925669312310902,1925.669312310902,0.2425669312310902,2800.9203549253984,577.3499999999999,Prime,Near-Prime
66,1,0.614907575288546,80988,34860.09429522813,0.43043530270198216,4304.353027019822,0.48043530270198215,38909.49429522813,4049.399999999994,Near-Prime,High-Risk
67,0,0.20291490659236858,23205,3296.0482852331384,0.14204043461465798,1420.4043461465799,0.19204043461465797,4456.298285233138,1160.2499999999995,Prime,Near-Prime
68,1,0.8771343959745208,40061,24597.21672599469,0.6139940771821645,6139.940771821644,0.6639940771821645,26600.266725994694,2003.050000000003,High-Risk,High-Risk
69,1,0.6629988499447635,315949,146631.67654883864,0.46409919496133445,4640.991949613344,0.5140991949613345,162429.12654883869,15797.45000000004,Near-Prime,High-Risk
70,1,0.7633106535069492,18539,9905.711343755731,0.5343174574548644,5343.174574548643,0.5843174574548644,10832.661343755732,926.9500000000007,Subprime,High-Risk
71,0,0.22589370923374288,33998,5375.954028570153,0.15812559646362,1581.2559646362001,0.20812559646362,7075.854028570153,1699.8999999999996,Prime,Near-Prime
72,1,0.6795603449188925,10562,5024.261454123339,0.4756922414432247,4756.922414432247,0.5256922414432247,5552.361454123339,528.1000000000004,Subprime,High-Risk
73,1,0.6849191603687058,12115,5808.456939506809,0.47944341225809406,4794.43412258094,0.529443412258094,6414.206939506808,605.7499999999991,Subprime,High-Risk
74,1,0.5191730395753896,119254,43339.42316306646,0.36342112770277274,3634.211277027727,0.41342112770277273,49302.12316306646,5962.700000000004,Near-Prime,High-Risk
75,1,0.8616869105830439,55788,33650.25255732479,0.6031808374081307,6031.808374081306,0.6531808374081307,36439.65255732479,2789.4000000000015,High-Risk,High-Risk
76,1,0.8785501786314698,100074,61544.021403456,0.6149851250420288,6149.851250420288,0.6649851250420289,66547.721403456,5003.700000000004,High-Risk,High-Risk
77,1,0.7677776191704417,60000,32246.660005158552,0.5374443334193092,5374.443334193092,0.5874443334193092,35246.660005158556,3000.0000000000036,Subprime,High-Risk
78,1,0.8055861764092825,16938,9551.513059214298,0.5639103234864977,5639.103234864977,0.6139103234864978,10398.4130592143,846.9000000000015,High-Risk,High-Risk
79,0,0.4791370738800763,86818,29118.405736084325,0.3353959517160534,3353.9595171605342,0.3853959517160534,33459.30573608432,4340.899999999998,Near-Prime,Subprime
80,1,0.5834575633185717,115853,47316.71635820254,0.40842029432300014,4084.2029432300014,0.45842029432300013,53109.36635820253,5792.649999999994,Near-Prime,High-Risk
81,1,0.8401094311342715,23397,13759.228252173985,0.58807660179399,5880.7660179399,0.6380766017939901,14929.078252173986,1169.8500000000004,High-Risk,High-Risk
82,1,0.7430318427613695,6527,3394.838186392421,0.5201222899329586,5201.222899329586,0.5701222899329587,3721.1881863924214,326.35000000000036,Subprime,High-Risk
83,1,0.8004518436910026,12967,7265.621339998861,0.5603162905837018,5603.162905837018,0.6103162905837018,7913.971339998862,648.3500000000013,High-Risk,High-Risk
84,1,0.8454281561687534,21485,12714.816754699968,0.5917997093181274,5917.997093181274,0.6417997093181275,13789.066754699968,1074.25,High-Risk,High-Risk
85,0,0.10961131571343091,14772,1133.424849003161,0.07672792099940164,767.2792099940164,0.12672792099940164,1872.024849003161,738.6000000000001,Prime,Prime
86,1,0.8012534132426122,173605,97371.11916418858,0.5608773892698286,5608.773892698286,0.6108773892698286,106051.3691641886,8680.250000000015,High-Risk,High-Risk
87,1,0.5751607172660921,33486,13481.88224486065,0.4026125020862644,4026.1250208626443,0.4526125020862644,15156.18224486065,1674.300000000001,Near-Prime,High-Risk
88,1,0.763669155210337,16152,8634.348936470155,0.5345684086472359,5345.684086472359,0.5845684086472359,9441.948936470155,807.6000000000004,Subprime,High-Risk
89,1,0.6448598665793864,27123,12243.373912862888,0.45140190660557045,4514.019066055705,0.5014019066055705,13599.52391286289,1356.1500000000015,Near-Prime,High-Risk
90,0,0.264106915398184,19856,3670.8748385024387,0.1848748407787288,1848.748407787288,0.23487484077872878,4663.674838502438,992.7999999999997,Prime,Near-Prime
91,1,0.7649389235454433,19538,10461.76368176161,0.5354572464818103,5354.572464818102,0.5854572464818103,11438.663681761609,976.8999999999996,Subprime,High-Risk
92,0,0.07931166148654363,214398,11902.983119574385,0.055518163040580534,555.1816304058053,0.10551816304058054,22622.883119574384,10719.9,Prime,Prime
93,1,0.8715840935453351,104272,63617.27162151142,0.6101088654817345,6101.088654817345,0.6601088654817345,68830.87162151143,5213.600000000006,High-Risk,High-Risk
94,1,0.8398949697433159,112869,66358.67373797082,0.5879264788203211,5879.2647882032115,0.6379264788203212,72002.12373797083,5643.450000000012,High-Risk,High-Risk
95,1,0.5909793875241401,16484,6819.192956763548,0.4136855712668981,4136.855712668981,0.4636855712668981,7643.392956763548,824.1999999999998,Near-Prime,High-Risk
96,0,0.20617292481675867,12821,1850.340148352964,0.14432104737173107,1443.2104737173106,0.19432104737173106,2491.390148352964,641.05,Prime,Near-Prime
97,1,0.8171586575915856,17565,10047.37427441734,0.5720110603141099,5720.110603141099,0.6220110603141099,10925.624274417341,878.2500000000018,High-Risk,High-Risk
98,0,0.3442363436992539,23401,5638.832275234367,0.2409654405894777,2409.654405894777,0.2909654405894777,6808.882275234368,1170.0500000000002,Prime,Subprime
99,1,0.838443821898137,7219,4236.908165197856,0.5869106753286959,5869.106753286959,0.6369106753286959,4597.858165197856,360.9499999999998,High-Risk,High-Risk
100,1,0.8316293179566746,8826,5137.9722521999265,0.5821405225696722,5821.405225696722,0.6321405225696722,5579.272252199928,441.3000000000011,High-Risk,High-Risk
101,1,0.6917426524278071,31311,15161.407933116947,0.48421985669946493,4842.198566994649,0.5342198566994649,16726.957933116948,1565.550000000001,Subprime,High-Risk
102,1,0.8732873798764031,7952,4861.06687134401,0.6113011659134822,6113.0116591348215,0.6613011659134822,5258.66687134401,397.60000000000036,High-Risk,High-Risk
103,1,0.5773674326794997,16657,6732.046528299699,0.4041572028756498,4041.572028756498,0.4541572028756498,7564.896528299699,832.8499999999995,Near-Prime,High-Risk
104,0,0.12364596556522227,7539,652.5168540773475,0.08655217589565559,865.5217589565559,0.1365521758956556,1029.4668540773475,376.95000000000005,Prime,Prime
105,0,0.24970406687395855,11171,1952.6108917342938,0.17479284681177099,1747.9284681177098,0.22479284681177097,2511.1608917342937,558.55,Prime,Near-Prime
106,1,0.7804068675164658,10566,5772.045273525285,0.5462848072615261,5462.84807261526,0.5962848072615261,6300.345273525285,528.3000000000002,Subprime,High-Risk
107,1,0.8649561837995036,14235,8618.855893470152,0.6054693286596524,6054.693286596525,0.6554693286596525,9330.605893470152,711.75,High-Risk,High-Risk
108,0,0.26600614566844777,15277,2844.6431211638137,0.18620430196791343,1862.0430196791344,0.23620430196791342,3608.493121163813,763.8499999999995,Prime,Near-Prime
109,1,0.8188980157255776,5434,3114.924272216952,0.5732286110079043,5732.286110079043,0.6232286110079044,3386.6242722169522,271.7000000000003,High-Risk,High-Risk
110,1,0.8270964666242797,7893,4569.790687745808,0.5789675266369958,5789.675266369958,0.6289675266369958,4964.440687745809,394.65000000000055,High-Risk,High-Risk
111,0,0.1882763614997738,9999,1317.8027370453667,0.13179345304984166,1317.9345304984167,0.18179345304984168,1817.752737045367,499.9500000000003,Prime,Near-Prime
112,1,0.7420406685181687,15193,7891.676713757576,0.5194284679627181,5194.2846796271815,0.5694284679627182,8651.326713757577,759.6500000000005,Subprime,High-Risk
113,0,0.24628985430233521,138689,23910.385522335597,0.17240289801163464,1724.0289801163465,0.22240289801163465,30844.835522335597,6934.450000000001,Prime,Near-Prime
114,1,0.5850901313254412,18546,7595.7571028931425,0.4095630919278088,4095.630919278088,0.4595630919278088,8523.057102893143,927.3000000000002,Near-Prime,High-Risk
115,1,0.6669344608159107,11903,5556.964620964249,0.46685412257113745,4668.541225711375,0.5168541225711375,6152.114620964249,595.1500000000005,Near-Prime,High-Risk
116,1,0.8174643633879373,222145,127116.9347033693,0.572225054371556,5722.2505437155605,0.6222250543715561,138224.18470336933,11107.25000000003,High-Risk,High-Risk
117,0,0.3287370854570844,26042,5992.679825631374,0.23011595981995908,2301.1595981995906,0.28011595981995907,7294.7798256313745,1302.1000000000004,Prime,Subprime
118,1,0.512340150616668,9035,3240.295282575117,0.35863810543166763,3586.3810543166765,0.4086381054316676,3692.0452825751167,451.74999999999955,Near-Prime,High-Risk
119,1,0.7230830074623344,39271,19877.334950237335,0.5061581052236341,5061.581052236342,0.5561581052236342,21840.884950237338,1963.550000000003,Subprime,High-Risk
120,1,0.7983410271539447,3877,2166.6177135930907,0.5588387190077613,5588.387190077613,0.6088387190077613,2360.4677135930906,193.8499999999999,Subprime,High-Risk
121,0,0.45483488213217727,14288,4549.076557133184,0.31838441749252405,3183.8441749252406,0.36838441749252404,5263.476557133184,714.3999999999996,Near-Prime,Subprime
122,1,0.802175938038428,19373,10878.388113332925,0.5615231566268996,5615.231566268995,0.6115231566268996,11847.038113332927,968.6500000000015,High-Risk,High-Risk
123,0,0.36558283561629834,18841,4821.562344092674,0.2559079849314088,2559.0798493140883,0.3059079849314088,5763.612344092673,942.0499999999993,Near-Prime,Subprime
124,1,0.791502599636583,29039,16089.110793592712,0.554051819745608,5540.51819745608,0.6040518197456081,17541.06079359271,1451.949999999999,Subprime,High-Risk
125,0,0.361767869170733,124507,31529.842460788317,0.2532375084195131,2532.375084195131,0.3032375084195131,37755.19246078831,6225.349999999995,Near-Prime,Subprime
126,0,0.188150230914878,190447,25082.85291893204,0.1317051616404146,1317.051616404146,0.18170516164041461,34605.202918932046,9522.350000000006,Prime,Near-Prime
127,1,0.6818881582191259,16991,8110.173187410817,0.4773217107533881,4773.217107533881,0.5273217107533881,8959.723187410817,849.5499999999993,Subprime,High-Risk
128,1,0.8568841440835735,7444,4465.051897990685,0.5998189008585014,5998.189008585015,0.6498189008585015,4837.2518979906845,372.1999999999998,High-Risk,High-Risk
129,0,0.14852573069676234,10095,1049.557075968671,0.10396801148773363,1039.6801148773363,0.15396801148773365,1554.3070759686711,504.7500000000002,Prime,Prime
130,1,0.7338956425692583,12611,6478.610563908641,0.5137269497984808,5137.2694979848075,0.5637269497984808,7109.160563908642,630.5500000000011,Subprime,High-Risk
131,1,0.8614152382193855,12036,7257.595665045967,0.6029906667535698,6029.906667535698,0.6529906667535699,7859.395665045967,601.8000000000002,High-Risk,High-Risk
132,1,0.7522919611930097,44741,23560.806245015512,0.5266043728351067,5266.043728351067,0.5766043728351068,25797.85624501551,2237.0499999999993,Subprime,High-Risk
133,0,0.21653054424337934,171784,26037.53810861327,0.15157138097036552,1515.7138097036552,0.20157138097036553,34626.738108613274,8589.200000000004,Prime,Near-Prime
134,1,0.6868018447465803,14894,7160.458672958896,0.4807612913226062,4807.612913226062,0.5307612913226062,7905.158672958896,744.6999999999998,Subprime,High-Risk
135,1,0.7192741787781451,11119,5598.3267156839365,0.5034919251447015,5034.919251447015,0.5534919251447016,6154.276715683937,555.9500000000007,Subprime,High-Risk
136,1,0.7505238464586669,15123,7945.120490996093,0.5253666925210668,5253.6669252106685,0.5753666925210669,8701.270490996094,756.1500000000005,Subprime,High-Risk
137,1,0.578905522968,22453,9098.715995040353,0.4052338660776,4052.338660776,0.45523386607759997,10221.365995040353,1122.6499999999996,Near-Prime,High-Risk
138,0,0.0704096803857335,33759,1663.872280099384,0.049286776270013447,492.86776270013445,0.09928677627001345,3351.822280099384,1687.95,Prime,Prime
139,1,0.848452846962146,20006,11881.903359427282,0.5939169928735021,5939.169928735021,0.6439169928735021,12882.203359427283,1000.3000000000011,High-Risk,High-Risk
140,0,0.30680775303509233,11980,2572.889816952284,0.21476542712456462,2147.654271245646,0.26476542712456463,3171.8898169522845,599.0000000000005,Prime,Subprime
141,1,0.8163694637933049,23665,13523.568352467992,0.5714586246553134,5714.586246553134,0.6214586246553134,14706.818352467992,1183.25,High-Risk,High-Risk
142,0,0.36200246639453537,28830,7305.571774308119,0.25340172647617476,2534.017264761748,0.30340172647617475,8747.071774308119,1441.5,Near-Prime,Subprime
143,0,0.36739522140743136,224721,57792.995084929564,0.2571766549852019,2571.766549852019,0.3071766549852019,69029.04508492956,11236.049999999996,Near-Prime,Subprime
144,0,0.11447994915084027,104261,8355.055784891028,0.08013596440558818,801.3596440558817,0.13013596440558817,13568.105784891028,5213.049999999999,Prime,Prime
145,1,0.831746401491391,32594,18976.95954714728,0.5822224810439737,5822.224810439737,0.6322224810439737,20606.65954714728,1629.7000000000007,High-Risk,High-Risk
146,1,0.8595875392588258,14052,8455.246871165513,0.601711277481178,6017.112774811781,0.6517112774811781,9157.846871165515,702.6000000000022,High-Risk,High-Risk
147,1,0.8847611513380548,12552,7773.865380116684,0.6193328059366383,6193.328059366383,0.6693328059366384,8401.465380116684,627.6000000000004,High-Risk,High-Risk
148,1,0.8117197921500052,21458,12192.518309968369,0.5682038545050037,5682.038545050036,0.6182038545050037,13265.418309968369,1072.8999999999996,High-Risk,High-Risk
149,1,0.8455297391857175,5949,3521.0394928910832,0.5918708174300022,5918.708174300023,0.6418708174300023,3818.4894928910835,297.4500000000003,High-Risk,High-Risk
150,0,0.07714217137461844,12630,682.0139371230016,0.05399951996223291,539.9951996223291,0.10399951996223292,1313.5139371230018,631.5000000000002,Prime,Prime
151,0,0.37376003061531987,144357,37768.41371767501,0.2616320214307239,2616.320214307239,0.3116320214307239,44986.26371767501,7217.8499999999985,Near-Prime,Subprime
152,0,0.4990362254776586,16319,5700.640514498937,0.34932535783436097,3493.2535783436097,0.39932535783436096,6516.5905144989365,815.9499999999998,Near-Prime,Subprime
153,0,0.35121489224848645,9445,2322.057260100868,0.2458504245739405,2458.5042457394047,0.29585042457394045,2794.3072601008676,472.24999999999955,Near-Prime,Subprime
154,1,0.8552769783402734,20978,12559.400316135578,0.5986938848381913,5986.938848381913,0.6486938848381913,13608.300316135577,1048.8999999999996,High-Risk,High-Risk
155,1,0.7880295781712934,163292,90075.24811512278,0.5516207047199053,5516.207047199053,0.6016207047199054,98239.84811512279,8164.600000000006,Subprime,High-Risk
156,0,0.1175146793143369,15597,1283.013517285999,0.08226027552003583,822.6027552003583,0.13226027552003583,2062.863517285999,779.8500000000001,Prime,Prime
157,1,0.8948602769239363,13305,8334.281189131081,0.6264021938467554,6264.021938467555,0.6764021938467555,8999.531189131081,665.25,High-Risk,High-Risk
158,1,0.8841648207544538,8821,5459.4525187125255,0.6189153745281176,6189.153745281176,0.6689153745281177,5900.502518712526,441.0500000000002,High-Risk,High-Risk
159,0,0.431687166524747,31283,9453.128741275561,0.3021810165673229,3021.8101656732288,0.35218101656732287,11017.27874127556,1564.1499999999996,Near-Prime,Subprime
160,1,0.5309022726266565,33308,12378.30502765407,0.3716315908386595,3716.315908386595,0.4216315908386595,14043.70502765407,1665.3999999999996,Near-Prime,High-Risk
161,0,0.2983273485043203,17244,3601.0497583259494,0.2088291439530242,2088.2914395302423,0.25882914395302425,4463.24975832595,862.2000000000007,Prime,Near-Prime
162,1,0.7676477624585185,15949,8570.249914415637,0.5373534337209629,5373.534337209629,0.5873534337209629,9367.699914415638,797.4500000000007,Subprime,High-Risk
163,0,0.2585142092085637,21134,3824.4075081896494,0.18095994644599459,1809.599464459946,0.2309599464459946,4881.10750818965,1056.7000000000003,Prime,Near-Prime
164,1,0.7555462379918113,141711,74948.4490524403,0.5288823665942679,5288.823665942679,0.578882366594268,82033.99905244031,7085.5500000000175,Subprime,High-Risk
165,0,0.4110379933891016,6174,1776.4239998290193,0.2877265953723711,2877.265953723711,0.3377265953723711,2085.1239998290193,308.70000000000005,Near-Prime,Subprime
166,1,0.6301887292738442,16859,7437.046250779416,0.4411321104916909,4411.321104916909,0.49113211049169087,8279.996250779417,842.9500000000007,Near-Prime,High-Risk
167,0,0.37250666027232504,9021,2352.267807621651,0.26075466219062754,2607.5466219062755,0.31075466219062753,2803.317807621651,451.0499999999997,Near-Prime,Subprime
168,1,0.5033046132198417,8307,2926.665995412057,0.35231322925388914,3523.1322925388913,0.4023132292538891,3342.015995412057,415.3499999999999,Near-Prime,High-Risk
169,1,0.6632051701882734,183215,85056.39467923115,0.46424361913179135,4642.436191317914,0.5142436191317914,94217.14467923116,9160.750000000015,Near-Prime,High-Risk
170,1,0.7799918051807659,208388,113778.65260860662,0.5459942636265361,5459.942636265361,0.5959942636265362,124198.05260860662,10419.400000000009,Subprime,High-Risk
171,0,0.19193506384682862,12407,1666.9368360033218,0.13435454469278002,1343.5454469278002,0.18435454469278,2287.2868360033217,620.3499999999999,Prime,Near-Prime
172,1,0.5931502856592863,4908,2037.827121411044,0.4152051999615004,4152.051999615004,0.4652051999615004,2283.2271214110438,245.39999999999986,Near-Prime,High-Risk
173,1,0.8233517788124964,26748,15416.109365773656,0.5763462451687474,5763.462451687475,0.6263462451687475,16753.509365773658,1337.4000000000015,High-Risk,High-Risk
174,1,0.614141974535646,319588,137390.6837505286,0.42989938217495216,4298.993821749522,0.4798993821749522,153370.08375052863,15979.400000000023,Near-Prime,High-Risk
175,0,0.46471952820690166,16654,5417.607315930418,0.32530366974483116,3253.0366974483118,0.37530366974483115,6250.307315930418,832.6999999999998,Near-Prime,Subprime
176,1,0.8723019110803244,128615,78533.77720551714,0.610611337756227,6106.11337756227,0.660611337756227,84964.52720551714,6430.75,High-Risk,High-Risk
177,1,0.7248750220202266,24735,12550.848568769212,0.5074125154141585,5074.125154141586,0.5574125154141586,13787.598568769214,1236.7500000000018,Subprime,High-Risk
